symbol,side,entry_time,exit_time,entry,sl,r_multiple,net_pnl
ADAUSDT,short,2025-04-04 12:00:00+00:00,2025-04-09 20:59:00+00:00,0.6514,0.7117834285714285,0.1838252689952779,0.1838252689952779
ADAUSDT,long,2025-04-13 00:00:00+00:00,2025-04-13 21:39:00+00:00,0.6502,0.6293754285714286,-1.0,-1.0
ADAUSDT,long,2025-04-29 12:00:00+00:00,2025-04-29 23:14:00+00:00,0.7052,0.6888411428571429,-1.0,-1.0
ADAUSDT,long,2025-05-09 12:00:00+00:00,2025-05-10 08:50:00+00:00,0.7711,0.7610520000000001,2.7519904458598883,2.7519904458598883
ADAUSDT,long,2025-05-11 04:00:00+00:00,2025-05-12 13:38:00+00:00,0.798,0.7774000000000001,2.2087378640776745,2.2087378640776745
ADAUSDT,long,2025-05-31 04:00:00+00:00,2025-05-31 13:22:00+00:00,0.6562,0.6506464285714286,3.267524115755654,3.267524115755654
ADAUSDT,short,2025-07-03 08:00:00+00:00,2025-07-08 16:59:00+00:00,0.5991,0.612704,1.293737136136421,1.293737136136421
ADAUSDT,short,2025-07-06 20:00:00+00:00,2025-07-07 03:26:00+00:00,0.5846,0.5935885714285715,-1.0,-1.0
ADAUSDT,long,2025-07-11 20:00:00+00:00,2025-07-12 00:35:00+00:00,0.7331,0.698472,-1.0,-1.0
ADAUSDT,long,2025-07-13 16:00:00+00:00,2025-07-17 12:07:00+00:00,0.7346,0.709512,2.6312181122448965,2.6312181122448965
ADAUSDT,long,2025-08-11 20:00:00+00:00,2025-08-14 09:02:00+00:00,0.7776,0.7376257142857143,5.0613966121077985,5.0613966121077985
ADAUSDT,short,2025-08-22 16:00:00+00:00,2025-08-28 00:59:00+00:00,0.9285,0.9705440000000001,1.8599562363238487,1.8599562363238487
ADAUSDT,short,2025-10-14 12:00:00+00:00,2025-10-19 20:59:00+00:00,0.6876,0.7377085714285715,0.5248603033413151,0.5248603033413151
ADAUSDT,long,2025-12-05 16:00:00+00:00,2025-12-05 20:00:00+00:00,0.4199,0.41720357142857145,-1.0,-1.0
ADAUSDT,short,2025-12-08 16:00:00+00:00,2025-12-09 12:23:00+00:00,0.4393,0.4475011428571428,-1.0,-1.0
ADAUSDT,long,2025-12-10 08:00:00+00:00,2025-12-11 00:32:00+00:00,0.4621,0.4509491428571429,-1.0,-1.0
ADAUSDT,short,2025-12-18 12:00:00+00:00,2025-12-23 20:59:00+00:00,0.3719,0.40073085714285717,0.3086970309588937,0.3086970309588937
ADAUSDT,long,2026-01-03 08:00:00+00:00,2026-01-05 17:23:00+00:00,0.3838,0.3745554285714286,2.5263938682161164,2.5263938682161164
ADAUSDT,long,2026-01-06 08:00:00+00:00,2026-01-06 16:43:00+00:00,0.4185,0.40764285714285714,-1.0,-1.0
ADAUSDT,long,2026-01-15 20:00:00+00:00,2026-01-18 23:47:00+00:00,0.3899,0.376988,-1.0,-1.0
ADAUSDT,long,2026-02-26 16:00:00+00:00,2026-02-26 20:29:00+00:00,0.2929,0.2858948571428572,-1.0,-1.0
ADAUSDT,short,2026-04-06 12:00:00+00:00,2026-04-06 23:09:00+00:00,0.2557,0.25746,5.363636363636214,5.363636363636214
ADAUSDT,long,2026-04-08 00:00:00+00:00,2026-04-08 14:09:00+00:00,0.2619,0.2550142857142857,-1.0,-1.0
ADAUSDT,long,2026-04-10 00:00:00+00:00,2026-04-12 08:00:00+00:00,0.2528,0.24060914285714285,-1.0,-1.0
ADAUSDT,long,2026-04-17 08:00:00+00:00,2026-04-17 15:32:00+00:00,0.2549,0.25066171428571427,2.0672778751516554,2.0672778751516554
ADAUSDT,short,2026-04-18 04:00:00+00:00,2026-04-18 10:36:00+00:00,0.257,0.2585089285714286,2.644970414201138,2.644970414201138
ADAUSDT,long,2026-04-18 16:00:00+00:00,2026-04-19 02:24:00+00:00,0.2502,0.24711885714285714,-1.0,-1.0
ADAUSDT,long,2026-04-23 00:00:00+00:00,2026-04-23 04:00:00+00:00,0.248,0.24656914285714288,-1.0,-1.0
ADAUSDT,short,2026-05-05 00:00:00+00:00,2026-05-05 05:27:00+00:00,0.2505,0.25307485714285716,-1.0,-1.0
ADAUSDT,long,2026-05-06 12:00:00+00:00,2026-05-11 20:59:00+00:00,0.2638,0.24892342857142857,1.1360144426519203,1.1360144426519203
ADAUSDT,short,2026-05-23 20:00:00+00:00,2026-05-28 14:19:00+00:00,0.2467,0.252972,2.0133928571428705,2.0133928571428705
AVAXUSDT,long,2022-02-22 00:00:00+00:00,2022-02-22 15:47:00+00:00,68.35,66.82708571428572,2.998911860718192,2.998911860718192
AVAXUSDT,long,2022-03-01 08:00:00+00:00,2022-03-05 00:44:00+00:00,83.09,73.45965714285714,-1.0,-1.0
AVAXUSDT,long,2022-03-28 20:00:00+00:00,2022-03-29 03:10:00+00:00,88.95,87.97074285714287,4.759467818171247,4.759467818171247
AVAXUSDT,long,2022-04-08 08:00:00+00:00,2022-04-08 22:20:00+00:00,87.59,84.02577142857143,-1.0,-1.0
AVAXUSDT,short,2022-04-14 00:00:00+00:00,2022-04-19 08:59:00+00:00,81.48,85.8224,0.8635777450257927,0.8635777450257927
AVAXUSDT,long,2022-07-17 20:00:00+00:00,2022-07-18 11:42:00+00:00,20.84,20.015485714285713,3.281308475985858,3.281308475985858
AVAXUSDT,short,2022-07-18 04:00:00+00:00,2022-07-19 13:34:00+00:00,24.0,25.266285714285715,-1.0,-1.0
AVAXUSDT,long,2022-07-20 20:00:00+00:00,2022-07-25 14:26:00+00:00,24.05,21.765085714285714,-1.0,-1.0
AVAXUSDT,long,2022-08-15 16:00:00+00:00,2022-08-15 22:51:00+00:00,27.69,27.494642857142857,-1.0,-1.0
AVAXUSDT,short,2022-09-09 20:00:00+00:00,2022-09-10 00:58:00+00:00,20.23,20.71742857142857,-1.0,-1.0
AVAXUSDT,long,2022-09-13 16:00:00+00:00,2022-09-19 00:59:00+00:00,18.94,15.889999999999999,-0.6786885245901635,-0.6786885245901635
AVAXUSDT,short,2022-09-19 12:00:00+00:00,2022-09-24 20:59:00+00:00,17.04,18.608857142857143,-0.5290475323256244,-0.5290475323256244
AVAXUSDT,short,2022-10-25 12:00:00+00:00,2022-10-25 16:00:00+00:00,15.95,16.02135714285714,-1.0,-1.0
AVAXUSDT,long,2022-10-26 20:00:00+00:00,2022-10-29 06:39:00+00:00,16.93,16.568417142857143,4.119158620035722,4.119158620035722
AVAXUSDT,long,2022-10-31 16:00:00+00:00,2022-11-02 09:33:00+00:00,18.952,17.863845714285713,-1.0,-1.0
AVAXUSDT,long,2022-11-07 08:00:00+00:00,2022-11-08 03:18:00+00:00,17.82,17.283382857142854,-1.0,-1.0
AVAXUSDT,short,2022-11-08 12:00:00+00:00,2022-11-08 16:32:00+00:00,16.985,17.723285714285716,-1.0,-1.0
AVAXUSDT,short,2022-11-10 04:00:00+00:00,2022-11-15 12:59:00+00:00,14.143,18.09914285714286,0.1734012205250424,0.1734012205250424
AVAXUSDT,short,2022-12-04 12:00:00+00:00,2022-12-04 16:00:00+00:00,13.631,13.70325,-1.0,-1.0
AVAXUSDT,short,2022-12-14 12:00:00+00:00,2022-12-18 04:23:00+00:00,13.843,14.329154285714287,3.8009450262703073,3.8009450262703073
AVAXUSDT,long,2023-01-12 08:00:00+00:00,2023-01-12 13:30:00+00:00,15.23,14.796742857142856,-1.0,-1.0
AVAXUSDT,long,2023-01-14 08:00:00+00:00,2023-01-14 14:42:00+00:00,16.82,16.613875,-1.0,-1.0
AVAXUSDT,long,2023-01-16 08:00:00+00:00,2023-01-21 16:59:00+00:00,16.06,14.378811428571428,0.8035981346530364,0.8035981346530364
AVAXUSDT,long,2023-02-03 00:00:00+00:00,2023-02-05 12:57:00+00:00,21.03,19.86242857142857,-1.0,-1.0
AVAXUSDT,long,2023-02-09 20:00:00+00:00,2023-02-15 04:59:00+00:00,17.561,16.658399999999997,0.49080434300908465,0.49080434300908465
AVAXUSDT,short,2023-02-14 12:00:00+00:00,2023-02-15 12:21:00+00:00,17.954,18.49967428571429,-1.0,-1.0
AVAXUSDT,short,2023-03-03 08:00:00+00:00,2023-03-08 16:59:00+00:00,16.402,17.89288,0.3736048508263577,0.3736048508263577
AVAXUSDT,short,2023-03-12 20:00:00+00:00,2023-03-14 12:31:00+00:00,15.461,16.77686857142857,-1.0,-1.0
AVAXUSDT,long,2023-03-14 20:00:00+00:00,2023-03-15 16:44:00+00:00,16.836,15.49437142857143,-1.0,-1.0
AVAXUSDT,long,2023-04-12 16:00:00+00:00,2023-04-18 00:59:00+00:00,17.94,16.58665142857143,1.947761320069582,1.947761320069582
AVAXUSDT,long,2023-04-20 16:00:00+00:00,2023-04-21 06:47:00+00:00,18.132,17.95978285714286,-1.0,-1.0
AVAXUSDT,short,2023-04-21 12:00:00+00:00,2023-04-26 20:59:00+00:00,17.972,18.69429142857143,1.3374103052982211,1.3374103052982211
AVAXUSDT,short,2023-04-26 04:00:00+00:00,2023-04-26 08:26:00+00:00,17.479,17.57405357142857,-1.0,-1.0
AVAXUSDT,long,2023-05-30 04:00:00+00:00,2023-05-31 04:57:00+00:00,14.417,14.087377142857143,-1.0,-1.0
AVAXUSDT,short,2023-06-04 04:00:00+00:00,2023-06-09 12:59:00+00:00,14.654,15.305377142857143,0.655534208841048,0.655534208841048
AVAXUSDT,short,2023-06-22 00:00:00+00:00,2023-06-27 08:59:00+00:00,13.164,14.275005714285715,-0.09630913560943584,-0.09630913560943584
AVAXUSDT,long,2023-07-14 12:00:00+00:00,2023-07-14 18:21:00+00:00,15.131,14.688045714285714,-1.0,-1.0
AVAXUSDT,short,2023-07-25 04:00:00+00:00,2023-07-30 12:59:00+00:00,13.231,13.671445714285714,-0.14076649627649795,-0.14076649627649795
AVAXUSDT,short,2023-09-05 20:00:00+00:00,2023-09-06 17:56:00+00:00,9.862,10.053257142857142,-1.0,-1.0
AVAXUSDT,long,2023-09-29 20:00:00+00:00,2023-09-30 00:28:00+00:00,9.066,9.027548571428571,2.01679298558472,2.01679298558472
AVAXUSDT,long,2023-10-02 16:00:00+00:00,2023-10-05 02:05:00+00:00,9.254,8.973017142857143,2.7938257544944447,2.7938257544944447
AVAXUSDT,long,2023-10-24 12:00:00+00:00,2023-10-24 16:28:00+00:00,10.021,9.940885714285713,2.78209700427949,2.78209700427949
AVAXUSDT,long,2023-10-27 00:00:00+00:00,2023-10-27 17:07:00+00:00,10.648,10.544464285714286,-1.0,-1.0
AVAXUSDT,long,2023-11-02 04:00:00+00:00,2023-11-07 12:59:00+00:00,11.795,10.945091428571429,1.1260034692807306,1.1260034692807306
AVAXUSDT,long,2023-11-09 16:00:00+00:00,2023-11-09 20:06:00+00:00,11.686,11.601446428571428,11.323548046462475,11.323548046462475
AVAXUSDT,long,2023-11-12 12:00:00+00:00,2023-11-13 14:42:00+00:00,17.825,17.15402285714286,-1.0,-1.0
AVAXUSDT,long,2023-11-21 16:00:00+00:00,2023-11-21 20:00:00+00:00,21.318,20.927205714285712,-1.0,-1.0
AVAXUSDT,short,2023-11-28 16:00:00+00:00,2023-11-28 20:00:00+00:00,20.494,20.72249714285714,-1.0,-1.0
AVAXUSDT,short,2024-01-23 20:00:00+00:00,2024-01-28 00:19:00+00:00,29.535,33.59180571428571,-1.0,-1.0
AVAXUSDT,short,2024-02-03 08:00:00+00:00,2024-02-08 16:59:00+00:00,36.136,37.35288571428571,0.577704209809589,0.577704209809589
AVAXUSDT,long,2024-02-15 12:00:00+00:00,2024-02-15 16:13:00+00:00,41.73,41.41945142857143,-1.0,-1.0
AVAXUSDT,long,2024-02-16 16:00:00+00:00,2024-02-16 20:00:00+00:00,40.73,39.871091428571425,-1.0,-1.0
AVAXUSDT,short,2024-02-26 12:00:00+00:00,2024-02-28 16:28:00+00:00,38.352,40.72349142857143,-1.0,-1.0
AVAXUSDT,long,2024-02-29 20:00:00+00:00,2024-03-05 19:56:00+00:00,41.028,35.20374857142857,-1.0,-1.0
AVAXUSDT,long,2024-03-05 20:00:00+00:00,2024-03-11 04:59:00+00:00,38.01,33.897754285714285,0.8681387854811348,0.8681387854811348
AVAXUSDT,long,2024-03-28 12:00:00+00:00,2024-03-29 05:37:00+00:00,54.146,53.80376785714286,-1.0,-1.0
AVAXUSDT,short,2024-05-21 04:00:00+00:00,2024-05-26 12:59:00+00:00,39.741,44.17724571428571,0.5806711724070422,0.5806711724070422
AVAXUSDT,long,2024-05-23 12:00:00+00:00,2024-05-23 16:30:00+00:00,38.207,37.937803571428574,-1.0,-1.0
AVAXUSDT,short,2024-06-28 12:00:00+00:00,2024-06-28 19:22:00+00:00,28.866,29.12956,2.953558961906173,2.953558961906173
AVAXUSDT,short,2024-07-21 20:00:00+00:00,2024-07-22 00:00:00+00:00,32.165,32.507485714285714,-1.0,-1.0
AVAXUSDT,long,2024-07-22 12:00:00+00:00,2024-07-22 20:09:00+00:00,31.478,31.218977142857142,2.6637693308918804,2.6637693308918804
AVAXUSDT,short,2024-08-05 12:00:00+00:00,2024-08-05 16:13:00+00:00,19.299,19.98618857142857,-1.0,-1.0
AVAXUSDT,long,2024-08-30 12:00:00+00:00,2024-08-30 16:00:00+00:00,22.751,22.54576785714286,-1.0,-1.0
AVAXUSDT,long,2024-09-18 00:00:00+00:00,2024-09-18 09:53:00+00:00,23.496,23.256417142857142,-1.0,-1.0
AVAXUSDT,short,2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00,23.452,23.619994285714284,-1.0,-1.0
AVAXUSDT,long,2024-09-20 12:00:00+00:00,2024-09-20 16:00:00+00:00,27.564,27.232474285714286,-1.0,-1.0
AVAXUSDT,long,2024-10-01 20:00:00+00:00,2024-10-03 08:09:00+00:00,25.791,24.72949714285714,-1.0,-1.0
AVAXUSDT,short,2024-10-08 16:00:00+00:00,2024-10-11 19:07:00+00:00,26.546,27.115057142857143,-1.0,-1.0
AVAXUSDT,long,2024-10-15 12:00:00+00:00,2024-10-15 16:43:00+00:00,27.936,27.774035714285713,2.877398015435469,2.877398015435469
AVAXUSDT,short,2024-11-07 16:00:00+00:00,2024-11-08 11:43:00+00:00,27.589,28.198177142857144,-1.0,-1.0
AVAXUSDT,long,2024-11-08 16:00:00+00:00,2024-11-09 01:16:00+00:00,27.952,27.493914285714286,2.728559845319016,2.728559845319016
AVAXUSDT,short,2024-11-09 08:00:00+00:00,2024-11-09 15:32:00+00:00,29.44,29.645857142857142,2.934767522553825,2.934767522553825
AVAXUSDT,long,2024-11-11 04:00:00+00:00,2024-11-11 12:19:00+00:00,30.91,30.427177142857143,2.2931332402300777,2.2931332402300777
AVAXUSDT,long,2024-11-13 00:00:00+00:00,2024-11-13 04:35:00+00:00,33.9,32.04989714285715,-1.0,-1.0
AVAXUSDT,long,2024-11-14 08:00:00+00:00,2024-11-14 23:11:00+00:00,32.421,31.245594285714287,-1.0,-1.0
AVAXUSDT,long,2024-11-24 12:00:00+00:00,2024-11-25 09:40:00+00:00,38.803,37.348194285714285,5.290187005825042,5.290187005825042
AVAXUSDT,long,2024-12-19 20:00:00+00:00,2024-12-20 08:57:00+00:00,37.704,36.53799428571429,-1.0,-1.0
AVAXUSDT,short,2025-01-13 16:00:00+00:00,2025-01-13 20:22:00+00:00,34.855,35.12321428571428,3.8468708388814683,3.8468708388814683
AVAXUSDT,long,2025-01-19 08:00:00+00:00,2025-01-19 22:48:00+00:00,36.861,35.4348,-1.0,-1.0
AVAXUSDT,short,2025-01-31 16:00:00+00:00,2025-02-02 22:47:00+00:00,36.031,37.32954857142857,6.87494609366063,6.87494609366063
AVAXUSDT,short,2025-02-23 20:00:00+00:00,2025-02-24 03:37:00+00:00,24.963,25.20322857142857,3.516531874405352,3.516531874405352
AVAXUSDT,short,2025-03-08 12:00:00+00:00,2025-03-08 16:00:00+00:00,20.129,20.373337142857142,-1.0,-1.0
AVAXUSDT,short,2025-03-24 00:00:00+00:00,2025-03-24 04:07:00+00:00,20.973,21.444674285714285,-1.0,-1.0
AVAXUSDT,short,2025-03-25 04:00:00+00:00,2025-03-30 12:59:00+00:00,21.684,24.158160000000002,0.9360752740323994,0.9360752740323994
AVAXUSDT,short,2025-04-03 04:00:00+00:00,2025-04-07 01:19:00+00:00,18.913,19.592885714285714,3.855227769373008,3.855227769373008
AVAXUSDT,long,2025-05-11 04:00:00+00:00,2025-05-12 07:46:00+00:00,24.312,23.780520000000003,3.7452397079852604,3.7452397079852604
AVAXUSDT,long,2025-05-12 12:00:00+00:00,2025-05-12 18:32:00+00:00,24.658,24.17246857142857,-1.0,-1.0
AVAXUSDT,short,2025-05-19 04:00:00+00:00,2025-05-21 15:05:00+00:00,22.592,23.188954285714285,-1.0,-1.0
AVAXUSDT,long,2025-06-11 20:00:00+00:00,2025-06-12 19:45:00+00:00,21.978,20.71001142857143,-1.0,-1.0
AVAXUSDT,long,2025-07-04 16:00:00+00:00,2025-07-04 23:41:00+00:00,17.539,17.42757142857143,2.0692307692307397,2.0692307692307397
AVAXUSDT,short,2025-07-08 12:00:00+00:00,2025-07-08 16:41:00+00:00,18.009,18.087107142857143,-1.0,-1.0
AVAXUSDT,long,2025-07-11 16:00:00+00:00,2025-07-12 15:33:00+00:00,20.8,20.237422857142857,-1.0,-1.0
AVAXUSDT,long,2025-07-14 12:00:00+00:00,2025-07-19 20:59:00+00:00,21.32,19.807188571428572,2.3228275075356386,2.3228275075356386
AVAXUSDT,long,2025-08-05 12:00:00+00:00,2025-08-10 20:59:00+00:00,22.432,20.344685714285717,0.6242471528690335,0.6242471528690335
AVAXUSDT,long,2025-08-10 04:00:00+00:00,2025-08-15 12:59:00+00:00,23.804,22.148462857142857,0.3539636682440586,0.3539636682440586
AVAXUSDT,long,2025-08-14 16:00:00+00:00,2025-08-19 04:08:00+00:00,24.137,23.003897142857145,-1.0,-1.0
AVAXUSDT,long,2025-08-19 16:00:00+00:00,2025-08-23 01:26:00+00:00,22.656,22.152079999999998,4.469122082870289,4.469122082870289
AVAXUSDT,long,2025-08-24 04:00:00+00:00,2025-08-25 20:34:00+00:00,25.661,23.177742857142857,-1.0,-1.0
AVAXUSDT,short,2025-09-02 08:00:00+00:00,2025-09-02 12:20:00+00:00,24.242,24.369982142857143,2.2191991070183104,2.2191991070183104
AVAXUSDT,long,2025-09-03 20:00:00+00:00,2025-09-04 04:44:00+00:00,25.169,25.01967857142857,-1.0,-1.0
AVAXUSDT,long,2025-09-11 12:00:00+00:00,2025-09-16 20:59:00+00:00,28.52,26.51382857142857,0.7486897573202674,0.7486897573202674
AVAXUSDT,long,2025-09-14 12:00:00+00:00,2025-09-14 16:00:00+00:00,29.9,29.400577142857145,-1.0,-1.0
AVAXUSDT,long,2025-09-30 12:00:00+00:00,2025-09-30 21:59:00+00:00,28.948,28.513417142857143,2.2859096407721067,2.2859096407721067
AVAXUSDT,long,2025-11-11 16:00:00+00:00,2025-11-11 20:00:00+00:00,17.432,17.30942857142857,-1.0,-1.0
AVAXUSDT,short,2025-11-18 08:00:00+00:00,2025-11-23 16:59:00+00:00,14.867,15.91046857142857,1.486388802181738,1.486388802181738
AVAXUSDT,long,2025-11-28 16:00:00+00:00,2025-11-28 20:00:00+00:00,14.949,14.874502857142858,-1.0,-1.0
AVAXUSDT,long,2025-12-11 00:00:00+00:00,2025-12-16 04:41:00+00:00,13.266,12.153234285714285,-1.0,-1.0
AVAXUSDT,short,2025-12-24 04:00:00+00:00,2025-12-26 02:21:00+00:00,12.112,12.565491428571427,-1.0,-1.0
AVAXUSDT,short,2025-12-27 00:00:00+00:00,2025-12-27 08:25:00+00:00,12.408,12.467785714285714,-1.0,-1.0
AVAXUSDT,short,2025-12-31 20:00:00+00:00,2026-01-01 11:15:00+00:00,12.33,12.37417857142857,-1.0,-1.0
AVAXUSDT,long,2026-01-07 16:00:00+00:00,2026-01-08 06:57:00+00:00,14.239,13.85037142857143,-1.0,-1.0
AVAXUSDT,long,2026-01-12 16:00:00+00:00,2026-01-14 10:36:00+00:00,13.72,13.449485714285714,3.195711871567374,3.195711871567374
AVAXUSDT,short,2026-01-17 12:00:00+00:00,2026-01-19 00:04:00+00:00,13.86,14.38449142857143,2.4852809796700903,2.4852809796700903
AVAXUSDT,short,2026-01-27 20:00:00+00:00,2026-01-31 19:00:00+00:00,11.978,12.671045714285713,3.0978537800021515,3.0978537800021515
AVAXUSDT,short,2026-02-05 00:00:00+00:00,2026-02-06 00:38:00+00:00,9.72,10.378525714285715,2.3195362801756323,2.3195362801756323
AVAXUSDT,short,2026-02-23 08:00:00+00:00,2026-02-25 13:18:00+00:00,8.602,9.46234857142857,-1.0,-1.0
AVAXUSDT,long,2026-02-27 04:00:00+00:00,2026-02-27 10:09:00+00:00,9.312,9.242410714285713,-1.0,-1.0
AVAXUSDT,long,2026-03-03 12:00:00+00:00,2026-03-03 16:22:00+00:00,8.94,8.885857142857143,5.759894459102935,5.759894459102935
AVAXUSDT,long,2026-03-06 12:00:00+00:00,2026-03-06 17:37:00+00:00,8.94,8.880302857142857,-1.0,-1.0
AVAXUSDT,long,2026-03-10 20:00:00+00:00,2026-03-11 00:00:00+00:00,9.623,9.556249999999999,-1.0,-1.0
AVAXUSDT,long,2026-03-22 00:00:00+00:00,2026-03-26 03:26:00+00:00,9.083,8.848205714285713,2.019664630436354,2.019664630436354
AVAXUSDT,long,2026-04-08 08:00:00+00:00,2026-04-13 16:59:00+00:00,9.325,8.436514285714287,-0.049522461973822485,-0.049522461973822485
AVAXUSDT,long,2026-04-12 20:00:00+00:00,2026-04-13 02:04:00+00:00,9.015,8.970535714285715,2.3734939759035893,2.3734939759035893
AVAXUSDT,long,2026-04-18 12:00:00+00:00,2026-04-19 22:01:00+00:00,9.344,9.045457142857142,-1.0,-1.0
AVAXUSDT,long,2026-05-07 16:00:00+00:00,2026-05-08 23:31:00+00:00,9.495,9.364977142857143,3.022369693240779,3.022369693240779
AVAXUSDT,short,2026-06-28 20:00:00+00:00,2026-06-29 00:42:00+00:00,6.376,6.469897142857143,-1.0,-1.0
BNBUSDT,short,2022-02-24 12:00:00+00:00,2022-02-26 00:38:00+00:00,343.95,383.83108571428573,-1.0,-1.0
BNBUSDT,long,2022-03-01 12:00:00+00:00,2022-03-04 19:11:00+00:00,402.05,382.7070285714286,-1.0,-1.0
BNBUSDT,long,2022-03-10 12:00:00+00:00,2022-03-10 16:00:00+00:00,372.07,367.31982857142856,-1.0,-1.0
BNBUSDT,long,2022-03-31 00:00:00+00:00,2022-03-31 16:31:00+00:00,441.19,424.8897714285714,-1.0,-1.0
BNBUSDT,long,2022-04-02 12:00:00+00:00,2022-04-03 01:21:00+00:00,440.54,433.96354285714284,-1.0,-1.0
BNBUSDT,short,2022-04-07 16:00:00+00:00,2022-04-12 04:19:00+00:00,432.85,441.2754857142857,3.967072691019105,3.967072691019105
BNBUSDT,long,2022-04-11 08:00:00+00:00,2022-04-16 16:59:00+00:00,402.51,385.73537142857145,0.667078853779178,0.667078853779178
BNBUSDT,short,2022-05-24 20:00:00+00:00,2022-05-25 00:03:00+00:00,326.6,328.8421428571429,-1.0,-1.0
BNBUSDT,short,2022-07-18 04:00:00+00:00,2022-07-18 15:56:00+00:00,255.88,263.90245714285714,-1.0,-1.0
BNBUSDT,long,2022-07-30 08:00:00+00:00,2022-07-30 13:37:00+00:00,289.2,287.08392857142854,2.544303797468327,2.544303797468327
BNBUSDT,long,2022-08-13 04:00:00+00:00,2022-08-13 11:27:00+00:00,325.33,323.9192857142857,4.4369620253164985,4.4369620253164985
BNBUSDT,short,2022-08-17 00:00:00+00:00,2022-08-17 05:12:00+00:00,316.86,322.2517142857143,-1.0,-1.0
BNBUSDT,long,2022-08-19 04:00:00+00:00,2022-08-24 12:59:00+00:00,284.33,273.61582857142855,1.1881460068907415,1.1881460068907415
BNBUSDT,short,2022-09-07 12:00:00+00:00,2022-09-09 03:34:00+00:00,267.09,286.84702857142855,-1.0,-1.0
BNBUSDT,short,2022-10-01 16:00:00+00:00,2022-10-02 19:08:00+00:00,283.96,285.7653714285714,-1.0,-1.0
BNBUSDT,long,2022-10-27 20:00:00+00:00,2022-10-31 14:32:00+00:00,286.03,272.4466857142857,2.8171832668652366,2.8171832668652366
BNBUSDT,long,2022-11-08 16:00:00+00:00,2022-11-08 20:00:00+00:00,325.42,322.50178571428575,-1.0,-1.0
BNBUSDT,short,2022-11-10 00:00:00+00:00,2022-11-10 13:31:00+00:00,284.58,290.74053571428567,-1.0,-1.0
BNBUSDT,short,2022-11-12 20:00:00+00:00,2022-11-18 04:59:00+00:00,284.35,400.93948571428575,0.11330352749280043,0.11330352749280043
BNBUSDT,long,2023-01-11 12:00:00+00:00,2023-01-11 23:36:00+00:00,277.2,275.2508,4.232916068130611,4.232916068130611
BNBUSDT,long,2023-01-12 16:00:00+00:00,2023-01-18 00:59:00+00:00,282.6,271.6750285714286,1.5533221401036639,1.5533221401036639
BNBUSDT,long,2023-01-16 08:00:00+00:00,2023-01-16 12:05:00+00:00,295.57,293.67053571428573,2.269342859828934,2.269342859828934
BNBUSDT,long,2023-01-24 20:00:00+00:00,2023-01-25 00:00:00+00:00,306.31,301.75097142857146,-1.0,-1.0
BNBUSDT,long,2023-02-03 04:00:00+00:00,2023-02-05 10:38:00+00:00,323.61,318.87239999999997,2.075396825396796,2.075396825396796
BNBUSDT,short,2023-02-16 00:00:00+00:00,2023-02-17 01:43:00+00:00,326.55,332.3943428571428,3.115090539325002,3.115090539325002
BNBUSDT,long,2023-02-17 00:00:00+00:00,2023-02-20 16:09:00+00:00,306.95,302.8876,2.111461205198918,2.111461205198918
BNBUSDT,short,2023-03-07 12:00:00+00:00,2023-03-08 15:58:00+00:00,287.85,292.8322857142857,-1.0,-1.0
BNBUSDT,long,2023-03-14 16:00:00+00:00,2023-03-14 20:39:00+00:00,310.5,308.22535714285715,-1.0,-1.0
BNBUSDT,long,2023-03-16 08:00:00+00:00,2023-03-16 12:45:00+00:00,315.11,309.3756,-1.0,-1.0
BNBUSDT,short,2023-03-26 00:00:00+00:00,2023-03-26 12:00:00+00:00,323.74,327.7616,-1.0,-1.0
BNBUSDT,short,2023-03-29 00:00:00+00:00,2023-03-29 05:07:00+00:00,313.74,315.1119642857143,-1.0,-1.0
BNBUSDT,short,2023-04-02 20:00:00+00:00,2023-04-08 04:59:00+00:00,312.75,319.7732,0.19791548012301963,0.19791548012301963
BNBUSDT,long,2023-04-27 20:00:00+00:00,2023-04-28 00:15:00+00:00,332.01,327.9447428571429,-1.0,-1.0
BNBUSDT,short,2023-05-12 04:00:00+00:00,2023-05-17 12:59:00+00:00,305.8,316.70091428571425,-0.2541071260077786,-0.2541071260077786
BNBUSDT,short,2023-05-20 16:00:00+00:00,2023-05-23 03:18:00+00:00,311.5,314.3474857142857,-1.0,-1.0
BNBUSDT,long,2023-05-31 00:00:00+00:00,2023-05-31 04:57:00+00:00,312.81,306.49485714285714,-1.0,-1.0
BNBUSDT,short,2023-05-31 20:00:00+00:00,2023-06-01 03:10:00+00:00,307.3,308.2219,3.447337021368967,3.447337021368967
BNBUSDT,long,2023-06-24 04:00:00+00:00,2023-06-24 13:51:00+00:00,245.79,240.61102857142856,-1.0,-1.0
BNBUSDT,long,2023-07-14 16:00:00+00:00,2023-07-16 23:32:00+00:00,250.21,241.75817142857144,-1.0,-1.0
BNBUSDT,long,2023-08-09 12:00:00+00:00,2023-08-09 18:12:00+00:00,243.51,242.77947,-1.0,-1.0
BNBUSDT,short,2023-10-02 12:00:00+00:00,2023-10-02 16:06:00+00:00,219.24,219.89772000000002,4.27580125281265,4.27580125281265
BNBUSDT,long,2023-10-17 12:00:00+00:00,2023-10-17 17:46:00+00:00,211.79,211.15463,-1.0,-1.0
