symbol,side,entry_ms,exit_ms,entry,sl,K,conf,r_v3,exit_reason,hold_h,entry_time,exit_time
BNBUSDT,long,1752350400000,1752463800000,682.34,674.5646285714286,2.0,False,2.0,TP,31.5,2025-07-12 20:00:00+00:00,2025-07-14 03:30:00+00:00
BNBUSDT,short,1754582400000,1754731800000,776.88,811.3758857142857,2.0,False,-1.0,SL,41.5,2025-08-07 16:00:00+00:00,2025-08-09 09:30:00+00:00
BNBUSDT,long,1755187200000,1755201600000,845.62,840.2712,3.0,True,-1.0,SL,4.0,2025-08-14 16:00:00+00:00,2025-08-14 20:00:00+00:00
BNBUSDT,short,1756800000000,1757214000000,856.84,868.4737714285715,2.0,False,-1.0,SL,115.0,2025-09-02 08:00:00+00:00,2025-09-07 03:00:00+00:00
BNBUSDT,long,1760126400000,1760140800000,862.67,852.9144642857142,3.0,True,3.0,TP,4.0,2025-10-10 20:00:00+00:00,2025-10-11 00:00:00+00:00
BNBUSDT,short,1760572800000,1760587200000,1171.34,1181.766607142857,2.0,False,-1.0,SL,4.0,2025-10-16 00:00:00+00:00,2025-10-16 04:00:00+00:00
BNBUSDT,long,1764388800000,1764417600000,880.58,877.5801785714286,2.0,False,-1.0,SL,8.0,2025-11-29 04:00:00+00:00,2025-11-29 12:00:00+00:00
BNBUSDT,short,1764504000000,1764548100000,892.18,905.9953714285714,3.0,True,3.0,TP,12.25,2025-11-30 12:00:00+00:00,2025-12-01 00:15:00+00:00
BNBUSDT,short,1764792000000,1765255500000,922.55,950.3445714285716,3.0,True,1.1246800505751284,time_exit,128.75,2025-12-03 20:00:00+00:00,2025-12-09 04:45:00+00:00
BNBUSDT,short,1765195200000,1765297800000,909.51,923.9126285714286,3.0,True,-1.0,SL,28.5,2025-12-08 12:00:00+00:00,2025-12-09 16:30:00+00:00
BNBUSDT,long,1767398400000,1767861900000,878.16,855.5966857142857,3.0,True,0.24420171302088367,time_exit,128.75,2026-01-03 00:00:00+00:00,2026-01-08 08:45:00+00:00
BNBUSDT,long,1767715200000,1767794400000,911.38,899.1644571428571,3.0,True,-1.0,SL,22.0,2026-01-06 16:00:00+00:00,2026-01-07 14:00:00+00:00
BNBUSDT,long,1768377600000,1768841100000,939.04,896.1426285714285,2.0,False,-0.23451320360621367,time_exit,128.75,2026-01-14 08:00:00+00:00,2026-01-19 16:45:00+00:00
BNBUSDT,long,1769054400000,1769091300000,890.08,886.3160714285715,3.0,True,-1.0,SL,10.25,2026-01-22 04:00:00+00:00,2026-01-22 14:15:00+00:00
BNBUSDT,short,1770033600000,1770139800000,776.67,787.4106857142857,2.0,False,2.0,TP,29.5,2026-02-02 12:00:00+00:00,2026-02-03 17:30:00+00:00
BNBUSDT,long,1772208000000,1772231400000,610.49,607.7983928571429,2.0,False,-1.0,SL,6.5,2026-02-27 16:00:00+00:00,2026-02-27 22:30:00+00:00
BNBUSDT,long,1772539200000,1772553600000,621.28,615.3588571428571,2.0,False,2.0,TP,4.0,2026-03-03 12:00:00+00:00,2026-03-03 16:00:00+00:00
BNBUSDT,short,1773403200000,1773417600000,679.55,681.7905357142856,2.0,False,2.0,TP,4.0,2026-03-13 12:00:00+00:00,2026-03-13 16:00:00+00:00
BNBUSDT,short,1775318400000,1775603700000,592.88,623.1081142857142,2.0,False,-1.0,SL,79.25,2026-04-04 16:00:00+00:00,2026-04-07 23:15:00+00:00
BNBUSDT,short,1776168000000,1776182400000,621.78,623.8088571428572,2.0,False,-1.0,SL,4.0,2026-04-14 12:00:00+00:00,2026-04-14 16:00:00+00:00
BNBUSDT,long,1776340800000,1776355200000,616.5,613.6232,2.0,False,2.0,TP,4.0,2026-04-16 12:00:00+00:00,2026-04-16 16:00:00+00:00
BNBUSDT,long,1776542400000,1776565800000,634.39,624.3367428571429,3.0,True,-1.0,SL,6.5,2026-04-18 20:00:00+00:00,2026-04-19 02:30:00+00:00
BNBUSDT,long,1777262400000,1777276800000,636.2,626.8383428571428,2.0,False,-1.0,SL,4.0,2026-04-27 04:00:00+00:00,2026-04-27 08:00:00+00:00
BNBUSDT,long,1778097600000,1778115600000,649.51,643.5500571428571,3.0,True,-1.0,SL,5.0,2026-05-06 20:00:00+00:00,2026-05-07 01:00:00+00:00
BTCUSDT,short,1645689600000,1645732800000,35920.8,39233.124,2.0,False,-1.0,SL,12.0,2022-02-24 08:00:00+00:00,2022-02-24 20:00:00+00:00
BTCUSDT,long,1646121600000,1646136900000,43215.1,42755.16,2.0,False,2.0,TP,4.25,2022-03-01 08:00:00+00:00,2022-03-01 12:15:00+00:00
BTCUSDT,long,1649620800000,1649683800000,41995.3,40857.41771428572,2.0,False,-1.0,SL,17.5,2022-04-10 20:00:00+00:00,2022-04-11 13:30:00+00:00
BTCUSDT,short,1651276800000,1651690800000,38737.8,39935.073142857145,3.0,True,-1.0,SL,115.0,2022-04-30 00:00:00+00:00,2022-05-04 19:00:00+00:00
BTCUSDT,long,1651752000000,1651766400000,37287.33,37009.728,3.0,True,-1.0,SL,4.0,2022-05-05 12:00:00+00:00,2022-05-05 16:00:00+00:00
BTCUSDT,long,1654128000000,1654591500000,29663.1,28549.297714285716,3.0,True,-0.02873041329725623,time_exit,128.75,2022-06-02 00:00:00+00:00,2022-06-07 08:45:00+00:00
BTCUSDT,long,1654646400000,1654867800000,30105.8,29275.84114285714,2.0,False,-1.0,SL,61.5,2022-06-08 00:00:00+00:00,2022-06-10 13:30:00+00:00
BTCUSDT,short,1659686400000,1660149900000,23216.2,24618.690285714285,2.0,False,-0.5229269731636532,time_exit,128.75,2022-08-05 08:00:00+00:00,2022-08-10 16:45:00+00:00
BTCUSDT,long,1660248000000,1660297500000,23866.2,23747.40892857143,2.0,False,2.0,TP,13.75,2022-08-11 20:00:00+00:00,2022-08-12 09:45:00+00:00
BTCUSDT,long,1660464000000,1660482900000,24547.3,24400.381714285715,2.0,False,-1.0,SL,5.25,2022-08-14 08:00:00+00:00,2022-08-14 13:15:00+00:00
BTCUSDT,long,1660766400000,1660871700000,23454.0,22821.44514285714,3.0,True,-1.0,SL,29.25,2022-08-17 20:00:00+00:00,2022-08-19 01:15:00+00:00
BTCUSDT,short,1661788800000,1662252300000,20367.7,21890.47657142857,2.0,False,0.3761549860611759,time_exit,128.75,2022-08-29 16:00:00+00:00,2022-09-04 00:45:00+00:00
BTCUSDT,short,1662566400000,1662696000000,19066.6,20073.62285714286,2.0,False,-1.0,SL,36.0,2022-09-07 16:00:00+00:00,2022-09-09 04:00:00+00:00
BTCUSDT,long,1662768000000,1662783300000,21068.4,20916.529714285716,2.0,False,2.0,TP,4.25,2022-09-10 00:00:00+00:00,2022-09-10 04:15:00+00:00
BTCUSDT,short,1663012800000,1663476300000,21988.4,22904.31257142857,3.0,True,2.1665823375531232,time_exit,128.75,2022-09-12 20:00:00+00:00,2022-09-18 04:45:00+00:00
BTCUSDT,long,1663084800000,1663548300000,20618.5,19238.074285714287,3.0,True,-0.8472024158178953,time_exit,128.75,2022-09-13 16:00:00+00:00,2022-09-19 00:45:00+00:00
BTCUSDT,long,1664971200000,1665017100000,19885.3,19719.898285714287,3.0,True,3.0,TP,12.75,2022-10-05 12:00:00+00:00,2022-10-06 00:45:00+00:00
BTCUSDT,long,1665144000000,1665158400000,19784.9,19548.801714285717,2.0,False,-1.0,SL,4.0,2022-10-07 12:00:00+00:00,2022-10-07 16:00:00+00:00
BTCUSDT,short,1666152000000,1666615500000,19279.4,20944.353142857144,2.0,False,-0.051352796543738005,time_exit,128.75,2022-10-19 04:00:00+00:00,2022-10-24 12:45:00+00:00
BTCUSDT,long,1666915200000,1667378700000,20159.0,19556.74171428572,3.0,True,0.5593945454821543,time_exit,128.75,2022-10-28 00:00:00+00:00,2022-11-02 08:45:00+00:00
BTCUSDT,long,1667304000000,1667349900000,20390.5,20329.3285,2.0,False,2.0,TP,12.75,2022-11-01 12:00:00+00:00,2022-11-02 00:45:00+00:00
BTCUSDT,long,1667923200000,1667937600000,18299.8,18216.858928571422,3.0,True,-1.0,SL,4.0,2022-11-08 16:00:00+00:00,2022-11-08 20:00:00+00:00
BTCUSDT,long,1669982400000,1669999500000,16834.9,16784.3953,2.0,False,2.0,TP,4.75,2022-12-02 12:00:00+00:00,2022-12-02 16:45:00+00:00
BTCUSDT,short,1676491200000,1676562300000,24037.2,25089.731428571427,2.0,False,-1.0,SL,19.75,2023-02-15 20:00:00+00:00,2023-02-16 15:45:00+00:00
BTCUSDT,long,1676606400000,1676664000000,23744.5,23279.49257142857,2.0,False,2.0,TP,16.0,2023-02-17 04:00:00+00:00,2023-02-17 20:00:00+00:00
BTCUSDT,long,1677009600000,1677033000000,24620.0,23887.85485714286,3.0,True,-1.0,SL,6.5,2023-02-21 20:00:00+00:00,2023-02-22 02:30:00+00:00
BTCUSDT,short,1677628800000,1677660300000,23446.8,23913.519428571428,3.0,True,-1.0,SL,8.75,2023-03-01 00:00:00+00:00,2023-03-01 08:45:00+00:00
BTCUSDT,short,1677830400000,1678293900000,22453.2,24054.553714285717,3.0,True,0.2007051890739591,time_exit,128.75,2023-03-03 08:00:00+00:00,2023-03-08 16:45:00+00:00
BTCUSDT,short,1678550400000,1678641300000,20330.1,20572.50742857143,3.0,True,-1.0,SL,25.25,2023-03-11 16:00:00+00:00,2023-03-12 17:15:00+00:00
BTCUSDT,long,1678766400000,1678780800000,24301.1,24133.085714285717,2.0,False,-1.0,SL,4.0,2023-03-14 04:00:00+00:00,2023-03-14 08:00:00+00:00
BTCUSDT,short,1678852800000,1679015700000,24844.4,25283.886285714285,3.0,True,-1.0,SL,45.25,2023-03-15 04:00:00+00:00,2023-03-17 01:15:00+00:00
BTCUSDT,long,1678881600000,1678896000000,24720.2,24182.016,2.0,False,-1.0,SL,4.0,2023-03-15 12:00:00+00:00,2023-03-15 16:00:00+00:00
BTCUSDT,long,1681992000000,1682006400000,28532.0,28412.01607142857,3.0,True,-1.0,SL,4.0,2023-04-20 12:00:00+00:00,2023-04-20 16:00:00+00:00
BTCUSDT,short,1682366400000,1682454600000,27440.9,28031.906285714285,2.0,False,-1.0,SL,24.5,2023-04-24 20:00:00+00:00,2023-04-25 20:30:00+00:00
BTCUSDT,long,1682539200000,1683002700000,27757.1,26542.101142857144,3.0,True,0.1315227574582107,time_exit,128.75,2023-04-26 20:00:00+00:00,2023-05-02 04:45:00+00:00
BTCUSDT,short,1684497600000,1684818900000,27100.0,27526.950285714287,2.0,False,-1.0,SL,89.25,2023-05-19 12:00:00+00:00,2023-05-23 05:15:00+00:00
BTCUSDT,short,1684915200000,1684935900000,27125.6,27549.47371428572,2.0,False,2.0,TP,5.75,2023-05-24 08:00:00+00:00,2023-05-24 13:45:00+00:00
BTCUSDT,long,1685419200000,1685508300000,27622.0,27272.469714285715,2.0,False,-1.0,SL,24.75,2023-05-30 04:00:00+00:00,2023-05-31 04:45:00+00:00
BTCUSDT,short,1686225600000,1686420900000,26786.8,27275.118857142857,3.0,True,3.0,TP,54.25,2023-06-08 12:00:00+00:00,2023-06-10 18:15:00+00:00
BTCUSDT,short,1686700800000,1686774600000,25975.9,26309.808571428573,2.0,False,2.0,TP,20.5,2023-06-14 00:00:00+00:00,2023-06-14 20:30:00+00:00
BTCUSDT,short,1686974400000,1687283100000,26861.4,27491.138857142854,3.0,True,-1.0,SL,85.75,2023-06-17 04:00:00+00:00,2023-06-20 17:45:00+00:00
BTCUSDT,long,1687377600000,1687535100000,29907.2,29423.186285714284,3.0,True,3.0,TP,43.75,2023-06-21 20:00:00+00:00,2023-06-23 15:45:00+00:00
BTCUSDT,short,1689076800000,1689091200000,30460.9,30552.2827,2.0,False,-1.0,SL,4.0,2023-07-11 12:00:00+00:00,2023-07-11 16:00:00+00:00
BTCUSDT,long,1689336000000,1689698700000,31269.8,29583.25657142857,3.0,True,-1.0,SL,100.75,2023-07-14 12:00:00+00:00,2023-07-18 16:45:00+00:00
BTCUSDT,short,1689724800000,1690188300000,29872.0,30465.604,3.0,True,0.21546350765830688,time_exit,128.75,2023-07-19 00:00:00+00:00,2023-07-24 08:45:00+00:00
BTCUSDT,short,1690833600000,1690855200000,29263.0,29537.493142857144,2.0,False,2.0,TP,6.0,2023-07-31 20:00:00+00:00,2023-08-01 02:00:00+00:00
BTCUSDT,short,1691064000000,1691527500000,29357.0,30084.272571428573,2.0,False,-0.838750179732179,time_exit,128.75,2023-08-03 12:00:00+00:00,2023-08-08 20:45:00+00:00
BTCUSDT,short,1691481600000,1691496000000,29363.8,29456.166285714287,2.0,False,-1.0,SL,4.0,2023-08-08 08:00:00+00:00,2023-08-08 12:00:00+00:00
BTCUSDT,short,1691596800000,1691688600000,29765.0,29976.81771428572,2.0,False,2.0,TP,25.5,2023-08-09 16:00:00+00:00,2023-08-10 17:30:00+00:00
BTCUSDT,short,1693224000000,1693242000000,26024.7,26181.13142857143,2.0,False,-1.0,SL,5.0,2023-08-28 12:00:00+00:00,2023-08-28 17:00:00+00:00
BTCUSDT,long,1693396800000,1693498500000,27165.1,26700.202285714287,3.0,True,-1.0,SL,28.25,2023-08-30 12:00:00+00:00,2023-08-31 16:15:00+00:00
BTCUSDT,short,1694376000000,1694392200000,25945.7,26061.71485714286,2.0,False,2.0,TP,4.5,2023-09-10 20:00:00+00:00,2023-09-11 00:30:00+00:00
BTCUSDT,long,1695052800000,1695304800000,27083.1,26362.460000000003,2.0,False,-1.0,SL,70.0,2023-09-18 16:00:00+00:00,2023-09-21 14:00:00+00:00
BTCUSDT,long,1696003200000,1696235400000,26837.3,26020.634857142857,2.0,False,2.0,TP,64.5,2023-09-29 16:00:00+00:00,2023-10-02 08:30:00+00:00
BTCUSDT,long,1696276800000,1696627800000,27259.5,26804.01714285714,2.0,False,2.0,TP,97.5,2023-10-02 20:00:00+00:00,2023-10-06 21:30:00+00:00
BTCUSDT,short,1697428800000,1697443200000,27595.3,27678.0859,3.0,True,-1.0,SL,4.0,2023-10-16 04:00:00+00:00,2023-10-16 08:00:00+00:00
BTCUSDT,short,1692144000000,1692232200000,29271.9,29702.17885714286,2.0,False,2.0,TP,24.5,2023-08-16 00:00:00+00:00,2023-08-17 00:30:00+00:00
BTCUSDT,long,1697486400000,1697790600000,28250.1,27462.797142857144,2.0,False,2.0,TP,84.5,2023-10-16 20:00:00+00:00,2023-10-20 08:30:00+00:00
BTCUSDT,long,1698321600000,1698338700000,34003.6,33806.8375,3.0,True,-1.0,SL,4.75,2023-10-26 12:00:00+00:00,2023-10-26 16:45:00+00:00
BTCUSDT,long,1701936000000,1701962100000,43056.2,42708.50914285715,2.0,False,2.0,TP,7.25,2023-12-07 08:00:00+00:00,2023-12-07 15:15:00+00:00
BTCUSDT,short,1704124800000,1704153600000,43296.0,44562.61257142857,2.0,False,-1.0,SL,8.0,2024-01-01 16:00:00+00:00,2024-01-02 00:00:00+00:00
BTCUSDT,long,1704283200000,1704297600000,40822.7,39992.27485714286,3.0,True,3.0,TP,4.0,2024-01-03 12:00:00+00:00,2024-01-03 16:00:00+00:00
BTCUSDT,long,1704844800000,1704887100000,45883.9,45093.16457142857,2.0,False,-1.0,SL,11.75,2024-01-10 00:00:00+00:00,2024-01-10 11:45:00+00:00
BTCUSDT,long,1704974400000,1705076100000,46296.4,44191.62285714286,2.0,False,-1.0,SL,28.25,2024-01-11 12:00:00+00:00,2024-01-12 16:15:00+00:00
BTCUSDT,long,1707710400000,1707748200000,47704.0,47379.534857142855,2.0,False,2.0,TP,10.5,2024-02-12 04:00:00+00:00,2024-02-12 14:30:00+00:00
BTCUSDT,long,1709654400000,1709668800000,61927.7,61357.04514285715,3.0,True,-1.0,SL,4.0,2024-03-05 16:00:00+00:00,2024-03-05 20:00:00+00:00
BTCUSDT,short,1710734400000,1710831600000,69016.3,71341.91657142858,2.0,False,2.0,TP,27.0,2024-03-18 04:00:00+00:00,2024-03-19 07:00:00+00:00
BTCUSDT,long,1712088000000,1712103300000,65684.2,65329.23035714286,3.0,True,-1.0,SL,4.25,2024-04-02 20:00:00+00:00,2024-04-03 00:15:00+00:00
BTCUSDT,short,1714780800000,1714819500000,61598.1,64309.85257142857,2.0,False,-1.0,SL,10.75,2024-05-04 00:00:00+00:00,2024-05-04 10:45:00+00:00
BTCUSDT,long,1714881600000,1715345100000,63445.0,59533.23942857143,2.0,False,-0.11618809272726462,time_exit,128.75,2024-05-05 04:00:00+00:00,2024-05-10 12:45:00+00:00
BTCUSDT,short,1715083200000,1715106600000,63590.0,63925.20628571429,2.0,False,2.0,TP,6.5,2024-05-07 12:00:00+00:00,2024-05-07 18:30:00+00:00
BTCUSDT,long,1716307200000,1716330600000,69536.8,69247.41964285714,2.0,False,2.0,TP,6.5,2024-05-21 16:00:00+00:00,2024-05-21 22:30:00+00:00
BTCUSDT,long,1716480000000,1716494400000,67616.2,67206.49771428572,2.0,False,-1.0,SL,4.0,2024-05-23 16:00:00+00:00,2024-05-23 20:00:00+00:00
BTCUSDT,short,1718193600000,1718217900000,69524.3,69888.45942857144,2.0,False,2.0,TP,6.75,2024-06-12 12:00:00+00:00,2024-06-12 18:45:00+00:00
BTCUSDT,short,1718640000000,1718959500000,65813.2,66817.55885714285,2.0,False,2.0,TP,88.75,2024-06-17 16:00:00+00:00,2024-06-21 08:45:00+00:00
BTCUSDT,short,1719849600000,1719864900000,63182.5,63372.0475,2.0,False,-1.0,SL,4.25,2024-07-01 16:00:00+00:00,2024-07-01 20:15:00+00:00
BTCUSDT,short,1721174400000,1721417400000,65122.0,67323.97142857143,2.0,False,-1.0,SL,67.5,2024-07-17 00:00:00+00:00,2024-07-19 19:30:00+00:00
BTCUSDT,long,1722110400000,1722350700000,67479.1,65671.97657142857,3.0,True,-1.0,SL,66.75,2024-07-27 20:00:00+00:00,2024-07-30 14:45:00+00:00
BTCUSDT,long,1724860800000,1724940000000,58508.1,57756.08514285714,3.0,True,3.0,TP,22.0,2024-08-28 16:00:00+00:00,2024-08-29 14:00:00+00:00
BTCUSDT,short,1725465600000,1725631200000,58250.0,59869.58457142857,2.0,False,2.0,TP,46.0,2024-09-04 16:00:00+00:00,2024-09-06 14:00:00+00:00
BTCUSDT,short,1726228800000,1726262100000,58736.6,60313.77942857143,2.0,False,-1.0,SL,9.25,2024-09-13 12:00:00+00:00,2024-09-13 21:15:00+00:00
BTCUSDT,long,1726646400000,1726804800000,59600.0,57367.92514285714,2.0,False,2.0,TP,44.0,2024-09-18 08:00:00+00:00,2024-09-20 04:00:00+00:00
BTCUSDT,long,1726905600000,1727364600000,63012.2,61827.108,2.0,False,2.0,TP,127.5,2024-09-21 08:00:00+00:00,2024-09-26 15:30:00+00:00
BTCUSDT,short,1728259200000,1728273600000,63399.0,63589.197,3.0,True,-1.0,SL,4.0,2024-10-07 00:00:00+00:00,2024-10-07 04:00:00+00:00
BTCUSDT,short,1728403200000,1728579600000,62291.4,63031.57828571429,3.0,True,3.0,TP,49.0,2024-10-08 16:00:00+00:00,2024-10-10 17:00:00+00:00
BTCUSDT,long,1729008000000,1729022400000,65962.2,65698.94464285714,2.0,False,2.0,TP,4.0,2024-10-15 16:00:00+00:00,2024-10-15 20:00:00+00:00
BTCUSDT,long,1731945600000,1732409100000,91500.0,88622.3,3.0,True,2.252875560343334,time_exit,128.75,2024-11-18 16:00:00+00:00,2024-11-24 00:45:00+00:00
BTCUSDT,long,1733428800000,1733892300000,97189.3,93433.56971428572,3.0,True,0.09622629222728166,time_exit,128.75,2024-12-05 20:00:00+00:00,2024-12-11 04:45:00+00:00
BTCUSDT,long,1733889600000,1733927400000,97349.1,96826.54642857144,3.0,True,3.0,TP,10.5,2024-12-11 04:00:00+00:00,2024-12-11 14:30:00+00:00
BTCUSDT,long,1734638400000,1734652800000,96136.8,95587.15357142856,3.0,True,3.0,TP,4.0,2024-12-19 20:00:00+00:00,2024-12-20 00:00:00+00:00
BTCUSDT,long,1734768000000,1734785100000,97764.5,97108.09464285716,3.0,True,-1.0,SL,4.75,2024-12-21 08:00:00+00:00,2024-12-21 12:45:00+00:00
BTCUSDT,long,1736409600000,1736429400000,92759.3,92334.6625,3.0,True,-1.0,SL,5.5,2025-01-09 08:00:00+00:00,2025-01-09 13:30:00+00:00
BTCUSDT,short,1736798400000,1736841600000,93164.2,95549.872,2.0,False,-1.0,SL,12.0,2025-01-13 20:00:00+00:00,2025-01-14 08:00:00+00:00
BTCUSDT,long,1736928000000,1736947800000,96929.9,96480.7982142857,2.0,False,2.0,TP,5.5,2025-01-15 08:00:00+00:00,2025-01-15 13:30:00+00:00
BTCUSDT,short,1736971200000,1736985600000,100099.9,100534.50178571428,3.0,True,-1.0,SL,4.0,2025-01-15 20:00:00+00:00,2025-01-16 00:00:00+00:00
BTCUSDT,long,1737331200000,1737794700000,99583.4,93882.27314285714,3.0,True,0.8279415838793602,time_exit,128.75,2025-01-20 00:00:00+00:00,2025-01-25 08:45:00+00:00
BTCUSDT,long,1738555200000,1738569600000,92877.4,92281.97714285714,3.0,True,3.0,TP,4.0,2025-02-03 04:00:00+00:00,2025-02-03 08:00:00+00:00
BTCUSDT,short,1739376000000,1739399400000,97002.0,98022.13942857143,2.0,False,-1.0,SL,6.5,2025-02-12 16:00:00+00:00,2025-02-12 22:30:00+00:00
BTCUSDT,short,1741896000000,1741965300000,81730.5,84630.38857142857,2.0,False,-1.0,SL,19.25,2025-03-13 20:00:00+00:00,2025-03-14 15:15:00+00:00
BTCUSDT,short,1743739200000,1743756300000,83889.2,84602.66742857143,3.0,True,-1.0,SL,4.75,2025-04-04 04:00:00+00:00,2025-04-04 08:45:00+00:00
BTCUSDT,short,1743883200000,1743971400000,83300.0,85679.02685714286,2.0,False,2.0,TP,24.5,2025-04-05 20:00:00+00:00,2025-04-06 20:30:00+00:00
BTCUSDT,short,1744329600000,1744392600000,80011.8,83724.18685714285,2.0,False,-1.0,SL,17.5,2025-04-11 00:00:00+00:00,2025-04-11 17:30:00+00:00
BTCUSDT,long,1746748800000,1747074600000,102777.1,101192.284,2.0,False,-1.0,SL,90.5,2025-05-09 00:00:00+00:00,2025-05-12 18:30:00+00:00
BTCUSDT,long,1749528000000,1749562200000,109386.8,109000.07428571428,2.0,False,-1.0,SL,9.5,2025-06-10 04:00:00+00:00,2025-06-10 13:30:00+00:00
BTCUSDT,short,1753920000000,1753992000000,118374.8,118950.292,3.0,True,3.0,TP,20.0,2025-07-31 00:00:00+00:00,2025-07-31 20:00:00+00:00
BTCUSDT,short,1754553600000,1754573400000,115687.4,116586.27485714288,2.0,False,-1.0,SL,5.5,2025-08-07 08:00:00+00:00,2025-08-07 13:30:00+00:00
BTCUSDT,long,1754755200000,1754793900000,116479.9,116130.4603,2.0,False,2.0,TP,10.75,2025-08-09 16:00:00+00:00,2025-08-10 02:45:00+00:00
BTCUSDT,long,1754942400000,1755011700000,118384.6,117949.51142857142,3.0,True,3.0,TP,19.25,2025-08-11 20:00:00+00:00,2025-08-12 15:15:00+00:00
BTCUSDT,long,1755172800000,1755187200000,118471.3,118115.8861,3.0,True,-1.0,SL,4.0,2025-08-14 12:00:00+00:00,2025-08-14 16:00:00+00:00
BTCUSDT,short,1756713600000,1756761300000,109738.5,110573.34857142858,2.0,False,2.0,TP,13.25,2025-09-01 08:00:00+00:00,2025-09-01 21:15:00+00:00
BTCUSDT,short,1757016000000,1757056500000,110150.0,112633.32628571428,2.0,False,-1.0,SL,11.25,2025-09-04 20:00:00+00:00,2025-09-05 07:15:00+00:00
BTCUSDT,long,1758686400000,1758725100000,111238.5,110164.14857142857,2.0,False,2.0,TP,10.75,2025-09-24 04:00:00+00:00,2025-09-24 14:45:00+00:00
BTCUSDT,short,1759003200000,1759156200000,109637.3,113968.69885714288,2.0,False,-1.0,SL,42.5,2025-09-27 20:00:00+00:00,2025-09-29 14:30:00+00:00
BTCUSDT,short,1759348800000,1759363200000,117945.0,118651.59885714286,2.0,False,-1.0,SL,4.0,2025-10-01 20:00:00+00:00,2025-10-02 00:00:00+00:00
BTCUSDT,long,1759809600000,1759824900000,123678.0,123306.59885714286,3.0,True,-1.0,SL,4.25,2025-10-07 04:00:00+00:00,2025-10-07 08:15:00+00:00
BTCUSDT,long,1760126400000,1760145300000,111947.0,111497.43571428572,3.0,True,-1.0,SL,5.25,2025-10-10 20:00:00+00:00,2025-10-11 01:15:00+00:00
BTCUSDT,short,1760457600000,1760498100000,113639.0,114212.15257142858,3.0,True,3.0,TP,11.25,2025-10-14 16:00:00+00:00,2025-10-15 03:15:00+00:00
BTCUSDT,short,1761134400000,1761309000000,109367.0,111801.56857142856,2.0,False,-1.0,SL,48.5,2025-10-22 12:00:00+00:00,2025-10-24 12:30:00+00:00
BTCUSDT,short,1762171200000,1762275600000,108088.8,111293.18457142856,2.0,False,2.0,TP,29.0,2025-11-03 12:00:00+00:00,2025-11-04 17:00:00+00:00
BTCUSDT,short,1762934400000,1763397900000,103694.8,107578.74742857144,3.0,True,2.4273758008788646,time_exit,128.75,2025-11-12 08:00:00+00:00,2025-11-17 16:45:00+00:00
BTCUSDT,short,1763337600000,1763352900000,95588.0,95923.85,2.0,False,2.0,TP,4.25,2025-11-17 00:00:00+00:00,2025-11-17 04:15:00+00:00
BTCUSDT,short,1764734400000,1764770400000,93770.3,94500.44514285716,2.0,False,2.0,TP,10.0,2025-12-03 04:00:00+00:00,2025-12-03 14:00:00+00:00
BTCUSDT,short,1766966400000,1766980800000,88433.0,88698.299,2.0,False,-1.0,SL,4.0,2025-12-29 00:00:00+00:00,2025-12-29 04:00:00+00:00
BTCUSDT,long,1767772800000,1767852900000,91825.0,90347.96114285717,2.0,False,-1.0,SL,22.25,2026-01-07 08:00:00+00:00,2026-01-08 06:15:00+00:00
BTCUSDT,long,1768363200000,1768401900000,95025.6,94477.59714285716,3.0,True,3.0,TP,10.75,2026-01-14 04:00:00+00:00,2026-01-14 14:45:00+00:00
BTCUSDT,long,1768478400000,1768780800000,96153.2,93222.57485714286,3.0,True,-1.0,SL,84.0,2026-01-15 12:00:00+00:00,2026-01-19 00:00:00+00:00
BTCUSDT,short,1770350400000,1770364800000,64500.0,65135.675,2.0,False,-1.0,SL,4.0,2026-02-06 04:00:00+00:00,2026-02-06 08:00:00+00:00
BTCUSDT,long,1772539200000,1772613000000,67417.4,66199.10057142857,2.0,False,2.0,TP,20.5,2026-03-03 12:00:00+00:00,2026-03-04 08:30:00+00:00
BTCUSDT,short,1772596800000,1772611200000,68489.9,69011.43714285715,3.0,True,-1.0,SL,4.0,2026-03-04 04:00:00+00:00,2026-03-04 08:00:00+00:00
BTCUSDT,long,1772668800000,1772723700000,72678.0,71414.396,2.0,False,-1.0,SL,15.25,2026-03-05 00:00:00+00:00,2026-03-05 15:15:00+00:00
BTCUSDT,long,1773230400000,1773411300000,68951.8,66616.868,2.0,False,2.0,TP,50.25,2026-03-11 12:00:00+00:00,2026-03-13 14:15:00+00:00
BTCUSDT,short,1775606400000,1776069900000,71980.5,76094.77885714285,2.0,False,0.32464984663863283,time_exit,128.75,2026-04-08 00:00:00+00:00,2026-04-13 08:45:00+00:00
BTCUSDT,long,1776772800000,1776834900000,75790.1,74469.45028571428,2.0,False,2.0,TP,17.25,2026-04-21 12:00:00+00:00,2026-04-22 05:15:00+00:00
BTCUSDT,short,1777550400000,1777605300000,76350.0,76990.36857142857,2.0,False,-1.0,SL,15.25,2026-04-30 12:00:00+00:00,2026-05-01 03:15:00+00:00
BTCUSDT,long,1778976000000,1779060600000,77880.0,77044.096,2.0,False,-1.0,SL,23.5,2026-05-17 00:00:00+00:00,2026-05-17 23:30:00+00:00
DOGEUSDT,long,1648497600000,1648779300000,0.14158,0.1343173142857142,2.0,False,-1.0,SL,78.25,2022-03-28 20:00:00+00:00,2022-04-01 02:15:00+00:00
